,ix,skypos,band,theCount,t0,t1,globalcount,stimcount,exptime,deadtime
691,2873,122.536544676_77.7257496724,FUV,7752,847247995.995,847248098.995,273640.0,7752.0,102.0,0.0151811373093
692,2697,317.890263083_75.3608366799,FUV,10211,846656504.995,846656641.995,618845.0,10211.0,128.99000001,0.0258120959333
693,2795,223.051226173_57.4355839399,FUV,112781,771152718.995,771154215.995,3415873.0,112781.0,1492.97500002,0.0130389273786
694,2883,137.688284618_65.0349201551,FUV,8810,793168043.995,793168160.995,277297.0,8810.0,116.0,0.0135431990232
695,2805,175.65173705_70.2213323375,FUV,8165,856139836.995,856139944.995,195915.0,8165.0,107.0,0.0103658730159
696,2866,38.7031954267_63.4034181125,FUV,18086,819438450.995,819438706.995,3568083.0,18086.0,223.998999953,0.0796447098214
697,2769,257.740451806_59.6491112467,FUV,100165,776112182.995,776113517.995,4318369.0,100165.0,1330.995,0.0184841904762
698,2876,231.923527156_77.913687898,FUV,8159,851376764.995,851376872.995,232740.0,8159.0,107.0,0.0123142857143
699,2893,88.3867248671_69.8919767982,FUV,8363,842957801.995,842957913.995,442802.0,8363.0,111.0,0.0225919387755
700,2815,91.2225724151_69.4084838821,FUV,8362,842957946.995,842958058.995,466496.0,8362.0,105.995000005,0.0238008163265
701,2903,314.964918436_86.3181882861,FUV,9718,886199583.995,886199713.995,500544.0,9718.0,118.36500001,0.0220019340659
702,2707,153.485335525_53.4255331039,FUV,126590,793421002.995,793422674.995,2406312.0,126590.0,1526.40500021,0.0082238961039
703,2886,352.614007505_73.3826659193,FUV,8190,850548836.995,850548947.995,727170.0,8190.0,110.0,0.0374347490347
704,2913,171.724677985_59.356784816,FUV,8012,855412280.995,855412386.995,165521.0,8012.0,96.0,0.00892296495957
705,2824,254.633976965_60.9234353858,FUV,101254,776052972.995,776054321.995,4104429.0,101254.0,1349.0,0.0173861230541
706,2896,21.0105526131_72.5436417093,FUV,7475,842283819.995,842283921.995,703730.0,7475.0,102.0,0.0394246498599
707,2834,166.622082735_63.2303012395,FUV,10240,852116620.995,852116755.995,178153.0,10240.0,135.0,0.00754086772487
708,2923,104.815418599_65.5591150883,FUV,13705,912970300.995,912970482.995,467857.0,13705.0,181.0,0.0146893877551
709,2906,190.272056464_86.0629592384,FUV,7900,851075056.995,851075161.995,286505.0,7900.0,104.0,0.0155921088435
710,2933,104.507278942_56.1216943624,FUV,8340,850743479.995,850743590.995,330110.0,8340.0,79.1649999619,0.0169940797941
711,2844,106.900950883_56.1918582289,FUV,19600,758648838.995,758649099.995,805765.0,19600.0,260.0,0.0176412698413
712,2717,236.242559418_58.927858738,FUV,89770,864718173.995,864719365.995,2787266.0,89770.0,1192.0,0.0133617737296
713,2825,254.633976965_60.9234353858,FUV,101177,776058893.995,776060240.995,4133291.0,101177.0,1331.01499999,0.0175343769223
714,2500,207.632136595_74.8995255358,FUV,11460,855600952.995,855601104.995,320394.0,11460.0,141.970000029,0.012044887218
715,2521,66.6469433769_81.6079030689,FUV,7509,842319594.995,842319695.995,510023.0,7509.0,100.0,0.0288556152758
716,2510,81.8315050625_60.5434149849,FUV,8374,823752683.995,823752796.995,537577.0,8374.0,112.0,0.0271846776233
717,2531,239.076919928_55.6760369552,FUV,51644,837052286.995,837053850.995,1550566.0,51644.0,677.780000091,0.00566520277676
718,2520,66.6469433769_81.6079030689,FUV,8831,819966423.995,819966542.995,566828.0,8831.0,106.998999953,0.0272186314526
719,2530,239.076919928_55.6760369552,FUV,51404,837047253.995,837047935.995,1498514.0,51404.0,682.0,0.0125556263092
720,2541,239.076919928_55.6760369552,FUV,122226,891251996.995,891253613.995,2923388.0,122226.0,1589.97000003,0.010330905557
721,2551,294.060639165_69.5125437958,FUV,7484,842354969.995,842355070.995,566605.0,7484.0,101.0,0.0320568599717
722,2561,171.677640068_64.4476993799,FUV,8000,759021376.995,759021482.995,184723.0,8000.0,105.0,0.00995811320755
723,2540,239.076919928_55.6760369552,FUV,117678,890962110.995,890963669.995,3123683.0,117678.0,1524.08999991,0.0114494016311
724,2571,272.980173772_78.9800038401,FUV,7475,846662146.995,846662246.995,372022.0,7475.0,99.0,0.0212584
725,2581,309.354410195_78.0839074087,FUV,8105,877189872.995,877189980.995,355068.0,8105.0,107.0,0.0187866666667
726,2550,62.8992540392_58.2074301504,FUV,10050,850798152.995,850798288.995,805034.0,10050.0,135.0,0.0338249579832
727,2591,269.035491719_56.072054459,FUV,9036,860802860.995,860802981.995,437752.0,9036.0,120.0,0.0206730578512
728,2560,171.677640068_64.4476993799,FUV,30258,758943852.995,758944253.995,829876.0,30258.0,398.99000001,0.0118258069113
729,2601,71.6212524337_74.4544768382,FUV,7990,842550253.995,842550360.995,503233.0,7990.0,106.0,0.0268749265688
730,2570,49.5585867404_83.1650017007,FUV,8469,749877317.995,749877430.995,421497.0,8469.0,112.0,0.0213146396966
731,2580,174.394240385_69.4909812922,FUV,8996,754854991.995,754855110.995,203685.0,8996.0,117.998000026,0.00978079231693
732,2590,70.2134949631_80.5854705583,FUV,7488,842365863.995,842365964.995,498481.0,7488.0,100.0,0.028202602546
733,2600,71.6212524337_74.4544768382,FUV,8500,824179064.995,824179178.995,522685.0,8500.0,114.0,0.0261997493734
734,2611,109.626475651_79.916562918,FUV,128251,851027302.995,851029003.995,3993740.0,128251.0,1685.0,0.0134164441085
735,2621,155.225431858_61.0219511093,FUV,9465,758737894.995,758738019.995,179161.0,9465.0,124.0,0.00819021714286
736,2610,109.626475651_79.916562918,FUV,109507,850997970.995,850999423.995,3382666.0,109507.0,1440.98500001,0.0133031796284
737,2631,20.2107742783_76.7235604489,FUV,20096,754440757.995,754441025.995,852126.0,20096.0,267.0,0.0181689978678
738,2620,72.9367650791_74.4136650654,FUV,7990,842550253.995,842550360.995,503233.0,7990.0,106.0,0.0268749265688
739,2641,47.5780110995_69.6438533819,FUV,8071,846737926.995,846738035.995,630612.0,8071.0,109.0,0.0330596068152
740,2630,281.585454059_57.2044552137,FUV,8063,841738578.995,841738686.995,452979.0,8063.0,108.0,0.0239671428571
741,2651,128.542179198_69.3545674006,FUV,8136,851133926.995,851134034.995,224680.0,8136.0,93.2000000477,0.0118878306878
742,2661,190.045432227_84.6550902562,FUV,8197,846720741.995,846720850.995,331204.0,8197.0,87.0,0.0173632503277
743,2640,47.5780110995_69.6438533819,FUV,7875,842584797.995,842584903.995,579336.0,7875.0,106.0,0.0312310512129
744,2671,63.5576523397_69.4582242506,FUV,41832,757997292.995,757997856.995,2879165.0,41832.0,466.99699986,0.0291708713273
745,2650,128.542179198_69.3545674006,FUV,105467,793320698.995,793322097.995,3124011.0,105467.0,1399.0,0.0127601797202
746,2681,336.204938993_87.8094302278,FUV,8973,886200610.995,886200730.995,414032.0,8973.0,106.985000014,0.0197158095238
747,2691,251.030886935_72.6989485213,FUV,8237,855867276.995,855867386.995,378942.0,8237.0,110.0,0.0196852987013
748,2660,68.2581412146_56.8994249733,FUV,8018,850957162.995,850957272.995,849781.0,8018.0,97.9950000048,0.0441444675325
749,2670,260.24946968_72.6273476139,FUV,10043,855756137.995,855756271.995,473286.0,10043.0,134.0,0.020182771855
750,2701,49.8076883255_53.4458943246,FUV,8939,850613347.995,850613470.995,1134891.0,8939.0,122.0,0.0527243205575
751,2711,168.208496614_83.7275028941,FUV,8265,816155843.995,816155953.995,343733.0,8265.0,109.0,0.0178562597403
752,2680,100.110617501_83.4589139537,FUV,31801,908378554.995,908378977.995,1192744.0,31801.0,387.860000014,0.0161127186761
753,2721,47.4627510099_83.0534010725,FUV,8469,749877317.995,749877430.995,421497.0,8469.0,112.0,0.0213146396966
754,2690,144.671732628_63.6814690116,FUV,8826,758465674.995,758465791.995,246296.0,8826.0,115.998999953,0.0120291086691
755,2731,206.378017758_86.8092674952,FUV,8114,851074910.995,851075018.995,310229.0,8114.0,108.0,0.0164142328042
756,2741,194.493938543_85.0103460885,FUV,8114,851075196.995,851075304.995,316976.0,8114.0,96.9950000048,0.0167712169312
757,2751,92.0682697701_69.640459179,FUV,8077,855305643.995,855305751.995,405606.0,8077.0,107.0,0.0214606349206
758,2761,182.067126282_86.3258244044,FUV,7900,851075056.995,851075161.995,286505.0,7900.0,104.0,0.0155921088435
759,2700,49.8076883255_53.4458943246,FUV,9226,819355790.995,819355917.995,1188748.0,9226.0,127.0,0.0534869741282
760,2771,257.740451806_59.6491112467,FUV,98603,806853076.995,806854370.995,339077.0,98603.0,109.464999437,0.00149735924045
761,2710,168.208496614_83.7275028941,FUV,9083,754601133.995,754601254.995,377086.0,9083.0,120.0,0.0178080755608
762,2781,286.048206427_65.4029954227,FUV,7753,776308259.995,776308363.995,520780.0,7753.0,103.0,0.0286142857143
763,2791,115.314957296_78.3258092156,FUV,7996,847283485.995,847283591.995,240266.0,7996.0,105.0,0.0129523450135
764,2720,236.242559418_58.927858738,FUV,102407,864765499.995,864766858.995,3223731.0,102407.0,1351.04499996,0.0135550551876
765,2801,96.7140446062_63.761663825,FUV,18556,855388752.995,855389000.995,848433.0,18556.0,204.99000001,0.0195491474654
766,2730,206.378017758_86.8092674952,FUV,18909,815864757.995,815865009.995,781373.0,18909.0,191.203999996,0.0177182086168
767,2811,62.9050726179_55.0088961035,FUV,7622,850755459.995,850755562.995,570492.0,7622.0,102.0,0.0316500416089
768,2740,194.493938543_85.0103460885,FUV,7668,846720605.995,846720707.995,316609.0,7668.0,101.0,0.0177371988796
769,2821,20.7557306069_82.8568796374,FUV,8685,816101265.995,816101381.995,451451.0,8685.0,114.993999958,0.0222389655172
770,2750,92.0682697701_69.640459179,FUV,8362,842957946.995,842958058.995,466496.0,8362.0,105.995000005,0.0238008163265
771,2831,185.103015669_62.448664189,FUV,10190,855696971.995,855697106.995,259506.0,10190.0,134.0,0.0109843809524
772,2760,182.067126282_86.3258244044,FUV,7958,846720459.995,846720565.995,303990.0,7958.0,105.0,0.0163876010782
773,2841,304.029699563_69.5887146981,FUV,8881,872623313.995,872623433.995,632756.0,8881.0,119.0,0.0301312380952
774,2854,54.6209535715_67.467072603,FUV,7945,846738349.995,846738456.995,539574.0,7945.0,106.0,0.0288157009346
775,2851,169.41163662_65.7348474642,FUV,8246,851862692.995,851862801.995,163443.0,8246.0,109.0,0.00856844036697
776,2861,270.403574534_80.0505291273,FUV,8069,846662282.995,846662390.995,454375.0,8069.0,107.0,0.024041005291
777,2864,332.893505353_86.7302391174,FUV,9062,886199762.995,886199883.995,447403.0,9062.0,113.035000086,0.0211288311688
778,2916,189.942758032_60.9135584998,FUV,118647,887359033.995,887360599.995,2170248.0,118647.0,1566.0,0.00791916803503
779,2871,253.266959198_73.0006816404,FUV,8237,855867276.995,855867386.995,378942.0,8237.0,110.0,0.0196852987013
780,2770,257.740451806_59.6491112467,FUV,100086,776118103.995,776119437.995,4376913.0,100086.0,1334.0,0.0187488241593
781,2874,175.644338105_55.4638544675,FUV,8184,887377058.995,887377166.995,150993.0,8184.0,96.9700000286,0.00798904761905
782,2884,169.124054431_53.2935556814,FUV,8038,855346636.995,855346742.995,142174.0,8038.0,87.6699999571,0.00766436657682
783,2780,203.219395287_89.3437925829,FUV,10083,886193677.995,886193812.995,487256.0,10083.0,34.9400001764,0.0206245925926
784,2894,88.3867248671_69.8919767982,FUV,7911,855305502.995,855305608.995,419098.0,7911.0,105.0,0.022592884097
785,2881,82.5138098251_61.3365358743,FUV,10203,908822880.995,908823017.995,616733.0,10203.0,137.0,0.025724004171
786,2926,347.735903407_71.4799250153,FUV,8735,846554683.995,846554804.995,1229880.0,8735.0,116.995000005,0.0580817001181
787,2904,178.143510306_59.3586846522,FUV,8178,855412699.995,855412807.995,175514.0,8178.0,101.995000005,0.00928645502646
788,2790,147.109401005_87.1998191357,FUV,11742,851004965.995,851005121.995,429705.0,11742.0,147.99000001,0.0157401098901
789,2891,198.996334758_86.6635655537,FUV,8114,851074910.995,851075018.995,310229.0,8114.0,108.0,0.0164142328042
790,2936,78.0809355402_86.8304750191,FUV,7730,851258451.995,851258554.995,311996.0,7730.0,93.9900000095,0.0173090707351
791,2914,161.596381214_70.7453566664,FUV,8368,754937694.995,754937805.995,248451.0,8368.0,109.998999953,0.0127902702703
792,2800,96.7140446062_63.761663825,FUV,8162,850732508.995,850732617.995,377345.0,8162.0,108.0,0.0197821756225
793,2924,181.263423545_58.8390916067,FUV,8168,793836377.995,793836485.995,166901.0,8168.0,107.0,0.00883074074074
794,2946,115.5694731_67.6712570718,FUV,8621,859223017.995,859223132.995,402488.0,8621.0,114.0,0.0199994037267
795,2901,227.145312122_88.4305222397,FUV,12584,886193875.995,886194043.995,563569.0,12584.0,115.845000029,0.0191690136054
796,2911,132.98397322_56.8612789755,FUV,8014,851358590.995,851358696.995,194468.0,8014.0,95.6649999619,0.0104834501348
797,2956,25.3200389816_76.1045512234,FUV,8876,855258991.995,855259110.995,483228.0,8876.0,118.0,0.0232042256903
798,2934,104.507278942_56.1216943624,FUV,7663,852293403.995,852293505.995,303985.0,7663.0,92.3250000477,0.0170299719888
799,2810,62.9050726179_55.0088961035,FUV,8606,819616203.995,819616319.995,646091.0,8606.0,116.0,0.0318271428571
800,2921,104.815418599_65.5591150883,FUV,8272,850927726.995,850927836.995,318380.0,8272.0,109.0,0.0165392207792
801,2820,20.7557306069_82.8568796374,FUV,8511,816095350.995,816095464.995,442175.0,8511.0,113.001000047,0.022164160401
802,2931,286.906410713_86.2387266943,FUV,8469,820195981.995,820196094.995,362144.0,8469.0,112.0,0.0183132237674
803,2944,234.644139364_74.0119284686,FUV,19052,794144248.995,794144501.995,667226.0,19052.0,205.997999907,0.0150700395257
804,2830,185.103015669_62.448664189,FUV,8146,855530187.995,855530295.995,199293.0,8146.0,88.9050000906,0.0105446031746
805,2941,137.189336866_77.7470702085,FUV,8364,847247274.995,847247385.995,271172.0,8364.0,110.0,0.0139599485199
806,2954,25.3200389816_76.1045512234,FUV,19718,754440465.995,754440728.995,851228.0,19718.0,257.998999953,0.018494904943
807,2840,304.029699563_69.5887146981,FUV,9217,872617394.995,872617518.995,653697.0,9217.0,123.0,0.0301242857143
808,2951,300.415145046_76.1331574617,FUV,19807,903557708.995,903557973.995,1001738.0,19807.0,265.0,0.021600819407
809,2966,160.788616497_63.0401697434,FUV,129177,917725624.995,917727329.995,2549725.0,129177.0,1705.0,0.00854537075827
810,2850,44.9104680249_71.1764841106,FUV,7465,842584937.995,842585039.995,698524.0,7465.0,101.0,0.0391329971989
811,2976,118.210100432_71.3723824004,FUV,8061,851135213.995,851135321.995,350771.0,8061.0,107.0,0.0185593121693
812,2860,305.989159866_83.9976311014,FUV,7553,842313543.995,842313644.995,367755.0,7553.0,101.0,0.0208065063649
813,2986,189.288709183_60.1820685577,FUV,8184,855696269.995,855696377.995,143926.0,8184.0,108.0,0.00761513227513
814,2870,102.464597162_62.9844062967,FUV,7966,850874628.995,850874734.995,315226.0,7966.0,105.0,0.0169933153639
815,2964,160.788616497_63.0401697434,FUV,128877,917560003.995,917561705.995,2499461.0,128877.0,1702.0,0.00839167701863
816,2996,117.348194631_84.5683930463,FUV,8120,816137505.995,816137613.995,292104.0,8120.0,107.0,0.0154552380952
817,2961,160.788616497_63.0401697434,FUV,125190,820745897.995,820747552.995,2693988.0,125190.0,1655.0,0.00930164177816
818,2880,82.5138098251_61.3365358743,FUV,10182,908769642.995,908769779.995,633298.0,10182.0,137.0,0.0264149322211
819,2974,315.732380137_88.0011543479,FUV,46546,886199931.995,886200551.995,1939918.0,46546.0,333.925000072,0.0178794285714
820,2890,198.996334758_86.6635655537,FUV,8413,815864897.995,815865009.995,332941.0,8413.0,111.0,0.0169867857143
821,2984,138.961443968_55.0695373069,FUV,8377,852198763.995,852198874.995,238746.0,8377.0,99.8849999905,0.0122906563707
822,2900,205.623266107_58.9553153757,FUV,7987,856033351.995,856033457.995,210707.0,7987.0,105.0,0.0113588679245
823,2971,160.788616497_63.0401697434,FUV,128651,917974052.995,917975751.995,2558500.0,128651.0,1694.995,0.00860506180106
824,3006,249.787948095_66.3393399024,FUV,94298,899108342.995,899109595.995,3260887.0,94298.0,1249.05499995,0.0148712210694
825,2981,241.714501589_74.0682233977,FUV,8011,794143680.995,794143786.995,253576.0,8011.0,105.0,0.0136698652291
826,3016,120.838968419_72.9141028197,FUV,8703,816203171.995,816203286.995,252915.0,8703.0,115.0,0.0125672049689
827,2910,132.98397322_56.8612789755,FUV,94807,759127304.995,759128560.995,2345009.0,94807.0,1202.08499992,0.0106688307552
828,2920,150.529008141_82.7025735614,FUV,8749,816167671.995,816167787.995,267919.0,8749.0,115.0,0.0131979802956
829,2994,190.024846602_61.6181400687,FUV,125291,824893699.995,824895356.995,2840279.0,125291.0,1648.95000005,0.00979490990603
830,3026,296.281094633_74.9897293086,FUV,9091,846430746.995,846430868.995,511529.0,9091.0,121.0,0.0239592037471
831,2930,143.718697927_72.2905247217,FUV,10105,855856717.995,855856851.995,290248.0,10105.0,134.0,0.0123773134328
832,2991,292.502629503_76.8795747038,FUV,15106,907989530.995,907989733.995,846976.0,15106.0,195.995000005,0.0238416889514
833,2498,3.36548806795_73.0346356428,FUV,19502,819693845.995,819694112.995,2175335.0,19502.0,236.998999953,0.0465561262707
834,2508,133.66575406_78.774981285,FUV,10692,758542492.995,758542634.995,340715.0,10692.0,141.0,0.0137108651911
835,2518,293.886544258_68.3302450526,FUV,7423,842349186.995,842349286.995,568874.0,7423.0,94.9950000048,0.0325070857143
836,2528,82.3729215457_83.2998750315,FUV,15249,908379249.995,908379454.995,857202.0,15249.0,199.995000005,0.0238941324042
837,2538,239.076919928_55.6760369552,FUV,114946,837141051.995,837142575.995,3248118.0,114946.0,1524.0,0.012178920135
838,2548,179.01003361_84.3059853348,FUV,8490,754600843.995,754600956.995,328630.0,8490.0,107.998999953,0.0166184576485
839,2558,227.74169404_70.5492892829,FUV,7599,855872915.995,855873016.995,261980.0,7599.0,90.3350000381,0.0148220650636
840,2568,164.665769792_78.9073166445,FUV,8674,754517695.995,754517810.995,244406.0,8674.0,114.0,0.0121443975155
841,2578,186.869635996_85.3905896994,FUV,8114,851075196.995,851075304.995,316976.0,8114.0,96.9950000048,0.0167712169312
842,2588,201.790796593_78.884707273,FUV,8489,794356701.995,794356814.995,280807.0,8489.0,93.9959998131,0.0142001011378
843,2598,268.010335108_83.1912432972,FUV,8250,851122094.995,851122204.995,402926.0,8250.0,96.8599998951,0.0209312207792
844,2608,199.398459979_86.1465924791,FUV,8114,851074910.995,851075018.995,310229.0,8114.0,108.0,0.0164142328042
845,2618,57.5401141239_80.6194494636,FUV,8091,819965098.995,819965207.995,511249.0,8091.0,104.998999953,0.0268020445609
846,2628,229.758735823_75.9264206098,FUV,8142,851377335.995,851377443.995,230745.0,8142.0,107.0,0.0122087301587
847,2638,177.881855723_65.7079562788,FUV,8921,759021956.995,759022074.995,207463.0,8921.0,117.0,0.0100466343826
